"name_name","name_category","name_price","name_comment_count","name_comment_count_url","name_comment1","name_comment1_url","name_comment2","name_comment2_url","name_open"
"283. 金葉庭","中菜, 亞洲菜","$$$$","156 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3342762-Reviews-Golden_Leaf_Conrad_Hong_Kong-Hong_Kong.html#REVIEWS","“巧手粤馔”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3342762-r714088485-Golden_Leaf_Conrad_Hong_Kong-Hong_Kong.html","“气氛很好，服务不错”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3342762-r665402830-Golden_Leaf_Conrad_Hong_Kong-Hong_Kong.html","正在營業"
"284. Pizza Express (海運大廈)","意大利菜, 薄餅","$$ - $$$","369 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2415517-Reviews-Pizza_Express_Ocean_Terminal-Hong_Kong.html#REVIEWS","“有期望也不會失望”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2415517-r719586446-Pizza_Express_Ocean_Terminal-Hong_Kong.html","“環境正”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2415517-r683428326-Pizza_Express_Ocean_Terminal-Hong_Kong.html",""
"285. Porterhouse","牛排, 歐洲菜","$$$$","247 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13222278-Reviews-Porterhouse-Hong_Kong.html#REVIEWS","“*肉*望星期二”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13222278-r717504463-Porterhouse-Hong_Kong.html","“環境和味道都不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13222278-r713818290-Porterhouse-Hong_Kong.html","正在營業"
"286. 漁獲浜燒","日本菜","$$$$","46 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11434275-Reviews-Toretore_Hamayaki-Hong_Kong.html#REVIEWS","“龍蝦浜燒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11434275-r717298069-Toretore_Hamayaki-Hong_Kong.html","“高級日本菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11434275-r714528155-Toretore_Hamayaki-Hong_Kong.html",""
"287. Mad For Garlic","意大利菜","$$ - $$$","181 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10467601-Reviews-Mad_For_Garlic-Hong_Kong.html#REVIEWS","“蒜得過癮”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10467601-r711591201-Mad_For_Garlic-Hong_Kong.html","“香脆炸蒜片”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10467601-r697138354-Mad_For_Garlic-Hong_Kong.html",""
"288. La Cabane Wine Bistro","法國菜, 歐洲菜","$$ - $$$","135 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3569076-Reviews-La_Cabane_Wine_Bistro-Hong_Kong.html#REVIEWS","“最令人驚艷的葡萄酒吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3569076-r677601293-La_Cabane_Wine_Bistro-Hong_Kong.html","“有驚喜!”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3569076-r665582919-La_Cabane_Wine_Bistro-Hong_Kong.html","正在營業"
"289. le Bistro WInebeast","法國菜, 歐洲菜","$$ - $$$","89 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8857475-Reviews-Le_Bistro_Winebeast-Hong_Kong.html#REVIEWS","“鵝肝煎香但內軟”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8857475-r691879523-Le_Bistro_Winebeast-Hong_Kong.html","“酒窖中的美食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8857475-r605444676-Le_Bistro_Winebeast-Hong_Kong.html","正在營業"
"290. 彌敦粥面家","中菜, 亞洲菜","$","535 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d799819-Reviews-Nathan_Congee_And_Noodle-Hong_Kong.html#REVIEWS","“魚片粥”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799819-r696778957-Nathan_Congee_And_Noodle-Hong_Kong.html","“味道也不差”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799819-r667325700-Nathan_Congee_And_Noodle-Hong_Kong.html","正在營業"
"291. 新興食家","中菜, 亞洲菜","$","132 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3163990-Reviews-Sun_Hing-Hong_Kong.html#REVIEWS","“。地道飲茶小店。”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3163990-r719547042-Sun_Hing-Hong_Kong.html","“重回小時候”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3163990-r685318456-Sun_Hing-Hong_Kong.html",""
"292. 鐵板燒雪舟","日本菜, 亞洲菜","$$$$","61 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3784289-Reviews-Teppanyaki_Sessyu-Hong_Kong.html#REVIEWS","“lunch 都要食鐵板燒😍😍”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3784289-r662353166-Teppanyaki_Sessyu-Hong_Kong.html","“鐵板燒午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3784289-r662226416-Teppanyaki_Sessyu-Hong_Kong.html",""
"293. Dim Sum Library","中菜, 亞洲菜","$$ - $$$","292 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11997033-Reviews-Dim_Sum_Library-Hong_Kong.html#REVIEWS","“精緻fusion點心”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11997033-r717005272-Dim_Sum_Library-Hong_Kong.html","“精緻高檔”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11997033-r710189871-Dim_Sum_Library-Hong_Kong.html","正在營業"
"294. 基督教青年會大堂咖啡座","咖啡廳, 歐洲菜","$$ - $$$","258 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3864597-Reviews-YMCA_Hongkong_The_Mall_Cafe-Hong_Kong.html#REVIEWS","“歇腳地方”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3864597-r656995328-YMCA_Hongkong_The_Mall_Cafe-Hong_Kong.html","“環境舒適”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3864597-r635576185-YMCA_Hongkong_The_Mall_Cafe-Hong_Kong.html","正在營業"
"295. Saravanaa Bhavan","印度菜, 亞洲菜","$$ - $$$","183 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7997669-Reviews-Saravanaa_Bhavan-Hong_Kong.html#REVIEWS","“特別的印度菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7997669-r663447136-Saravanaa_Bhavan-Hong_Kong.html","“印度素食初嚐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7997669-r636928299-Saravanaa_Bhavan-Hong_Kong.html","正在營業"
"296. 正斗粥面專家","中菜, 亞洲菜","$$ - $$$","349 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1572054-Reviews-Tasty_Congee_Noodle_Wantun_Shop-Hong_Kong.html#REVIEWS","“叉燒包很好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1572054-r691260614-Tasty_Congee_Noodle_Wantun_Shop-Hong_Kong.html","“粥粉麵飯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1572054-r679056709-Tasty_Congee_Noodle_Wantun_Shop-Hong_Kong.html","正在營業"
"297. 南北樓","中菜, 亞洲菜","$$ - $$$","404 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1108711-Reviews-The_Red_Pepper-Hong_Kong.html#REVIEWS","“招乎唔算特别好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1108711-r648074862-The_Red_Pepper-Hong_Kong.html","“很好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1108711-r697106995-The_Red_Pepper-Hong_Kong.html",""
"298. 蓮香居","中菜, 亞洲菜","$$ - $$$","637 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2017661-Reviews-Lin_Heung_Kui-Hong_Kong.html#REVIEWS","“中環蓮香樓妹妹”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2017661-r720348059-Lin_Heung_Kui-Hong_Kong.html","“不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2017661-r693286766-Lin_Heung_Kui-Hong_Kong.html","正在營業"
"299. 麥奀雲吞面世家","中菜, 亞洲菜","$","912 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d919498-Reviews-Mak_s_Noodle_Mak_Un_Kee-Hong_Kong.html#REVIEWS","“水準佳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d919498-r717191821-Mak_s_Noodle_Mak_Un_Kee-Hong_Kong.html","“非常好吃的廣東面”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d919498-r710317240-Mak_s_Noodle_Mak_Un_Kee-Hong_Kong.html",""
"300. Osteria Ristorante Italiano at Holiday Inn Golden Mile","意大利菜, 薄餅","$$ - $$$","194 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2701626-Reviews-Osteria_Ristorante_Italiano_at_Holiday_Inn_Golden_Mile-Hong_Kong.html#REVIEWS","“好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2701626-r704538805-Osteria_Ristorante_Italiano_at_Holiday_Inn_Golden_Mile-Hong_Kong.html","“清靜的意大利餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2701626-r652742101-Osteria_Ristorante_Italiano_at_Holiday_Inn_Golden_Mile-Hong_Kong.html","正在營業"
"Jan Jan Kushikatsu","日本菜, 亞洲菜","","","","","","","",""
"禾牛薈火煱館 (中國保險大廈)","亞洲菜, 中菜","","","","","","","",""
"301. Kampoeng","亞洲菜, 印尼菜","$$ - $$$","96 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8757698-Reviews-Kampoeng-Hong_Kong.html#REVIEWS","“特色印尼菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8757698-r716495117-Kampoeng-Hong_Kong.html","“又食好東西！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8757698-r698365143-Kampoeng-Hong_Kong.html","正在營業"
"302. 清真牛肉館","亞洲菜","$","178 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d799850-Reviews-Islam_Food-Hong_Kong.html#REVIEWS","“晚餐時間人很多不過出餐快不會等太久”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799850-r706784658-Islam_Food-Hong_Kong.html","“要黎送飯一級棒。”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799850-r706185650-Islam_Food-Hong_Kong.html","正在營業"
"303. 文記車仔面","中菜, 亞洲菜","$","147 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8841805-Reviews-Man_Kee_Cart_Noodle-Hong_Kong.html#REVIEWS","“唔錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8841805-r715918153-Man_Kee_Cart_Noodle-Hong_Kong.html","“香港特色車仔麵”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8841805-r711760229-Man_Kee_Cart_Noodle-Hong_Kong.html",""
"304. La Paloma","地中海菜, 歐洲菜","$$ - $$$","222 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7808287-Reviews-La_Paloma-Hong_Kong.html#REVIEWS","“西環嚐西班牙菜，高級享受樂滿載”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7808287-r721860319-La_Paloma-Hong_Kong.html","“Nice dinner in La Paloma😚”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7808287-r713101015-La_Paloma-Hong_Kong.html","正在營業"
"305. 南大門","中菜, 海鮮","$$ - $$$","59 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6702525-Reviews-Gateway_Cuisine-Hong_Kong.html#REVIEWS","“下午三時的晏餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6702525-r715388597-Gateway_Cuisine-Hong_Kong.html","“鯉魚門海鮮首選。靚景之霸”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6702525-r713538646-Gateway_Cuisine-Hong_Kong.html",""
"306. 翡翠拉麵小籠包","中菜, 亞洲菜","$$ - $$$","206 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1823386-Reviews-Crystal_Jade_La_Mian_Xiao_Long_Bao_IFC-Hong_Kong.html#REVIEWS","“腐皮卷配酱汁好味道”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1823386-r700525990-Crystal_Jade_La_Mian_Xiao_Long_Bao_IFC-Hong_Kong.html","“温柔的小笼包和面，猝不及防的辣”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1823386-r647752650-Crystal_Jade_La_Mian_Xiao_Long_Bao_IFC-Hong_Kong.html","正在營業"
"307. 樂天皇朝","中菜","$$ - $$$","314 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7065538-Reviews-Paradise_Dynasty-Hong_Kong.html#REVIEWS","“不錯的午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7065538-r711804496-Paradise_Dynasty-Hong_Kong.html","“控油炒手非常惹味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7065538-r701385808-Paradise_Dynasty-Hong_Kong.html","正在營業"
"308. 沙田18(沙田凱悅酒店)","中菜, 亞洲菜","$$$$","233 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2159627-Reviews-Sha_Tin_18_Hyatt_Regency_Hong_Kong_Sha_Tin-Hong_Kong.html#REVIEWS","“片皮鴨”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2159627-r697989434-Sha_Tin_18_Hyatt_Regency_Hong_Kong_Sha_Tin-Hong_Kong.html","“甜品出色”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2159627-r688945976-Sha_Tin_18_Hyatt_Regency_Hong_Kong_Sha_Tin-Hong_Kong.html","正在營業"
"309. 松菱日本料理","日本菜, 壽司","$$$$","110 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d814814-Reviews-Matsubishi_Japanese_Restaurant-Hong_Kong.html#REVIEWS","“主管請食飯松菱日本料理”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d814814-r712848723-Matsubishi_Japanese_Restaurant-Hong_Kong.html","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d814814-r693587569-Matsubishi_Japanese_Restaurant-Hong_Kong.html",""
"310. 莆田 (利舞台廣場)","中菜, 亞洲菜","$$ - $$$","82 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7272215-Reviews-Putien_Lee_Theatre_Plaza-Hong_Kong.html#REVIEWS","“鰻魚節”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7272215-r700300980-Putien_Lee_Theatre_Plaza-Hong_Kong.html","“【蟶子迷不過錯過的哆頭蟶節👍🏻】”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7272215-r694281107-Putien_Lee_Theatre_Plaza-Hong_Kong.html",""
"311. 木槿花韓牛專門店","亞洲菜, 韓國菜","$$ - $$$","50 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13415830-Reviews-Mugung_Hanwoo_Beef_Specialist-Hong_Kong.html#REVIEWS","“食好西”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13415830-r682625247-Mugung_Hanwoo_Beef_Specialist-Hong_Kong.html","“高質韓牛體驗”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13415830-r678558013-Mugung_Hanwoo_Beef_Specialist-Hong_Kong.html","正在營業"
"312. 周記點心","中菜, 亞洲菜","$","80 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d9810336-Reviews-Chau_Kee-Hong_Kong.html#REVIEWS","“邪惡的西多士”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9810336-r715797231-Chau_Kee-Hong_Kong.html","“超多流心奶黃餡料”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9810336-r700212946-Chau_Kee-Hong_Kong.html",""
"313. 熊拉麵","日本菜, 亞洲菜","$","77 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10859290-Reviews-Kuma_Ramen-Hong_Kong.html#REVIEWS","“佐敦區好味拉麵推介”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10859290-r685880750-Kuma_Ramen-Hong_Kong.html","“可以再來”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10859290-r675115489-Kuma_Ramen-Hong_Kong.html","正在營業"
"314. Jashan","印度菜, 亞洲菜","$$ - $$$","226 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1101925-Reviews-Jashan-Hong_Kong.html#REVIEWS","“第一次食印度菜有驚喜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1101925-r683115445-Jashan-Hong_Kong.html","“Indian buffet 素體驗”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1101925-r673746921-Jashan-Hong_Kong.html","正在營業"
"315. 雞記潮州麵食","中菜, 亞洲菜","$","153 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6611985-Reviews-Kai_Kee_Noodle-Hong_Kong.html#REVIEWS","“正宗潮式”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6611985-r702176709-Kai_Kee_Noodle-Hong_Kong.html","“不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6611985-r693289040-Kai_Kee_Noodle-Hong_Kong.html","正在營業"
"316. 海景軒 (麼地道店）","中菜, 亞洲菜","$$$$","167 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2008180-Reviews-Hoi_King_Heen_Mody_Road-Hong_Kong.html#REVIEWS","“香港：海景軒 - 匈牙利綿羊豬菜式”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2008180-r711930143-Hoi_King_Heen_Mody_Road-Hong_Kong.html","“貴價中菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2008180-r661273317-Hoi_King_Heen_Mody_Road-Hong_Kong.html","正在營業"
"317. 勝香園","快餐, 亞洲菜","$","246 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d782778-Reviews-Sing_Heung_Yuen-Hong_Kong.html#REVIEWS","“天氣熱不要來”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d782778-r709026949-Sing_Heung_Yuen-Hong_Kong.html","“不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d782778-r693288093-Sing_Heung_Yuen-Hong_Kong.html","目前休息"
"318. 唐閣","中菜, 亞洲菜","$$$$","474 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1023200-Reviews-T_ang_Court_The_Langham_Hong_Kong-Hong_Kong.html#REVIEWS","“米芝蓮3星中菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1023200-r699857296-T_ang_Court_The_Langham_Hong_Kong-Hong_Kong.html","“來試下三星米芝蓮中菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1023200-r685922309-T_ang_Court_The_Langham_Hong_Kong-Hong_Kong.html",""
"319. 千両","日本菜, 海鮮","$$ - $$$","279 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d793998-Reviews-Sen_ryo-Hong_Kong.html#REVIEWS","“元氣以外”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d793998-r680055505-Sen_ryo-Hong_Kong.html","“每次吃都感覺可以信賴”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d793998-r668041858-Sen_ryo-Hong_Kong.html","正在營業"
"320. 天然豚骨拉麵專門店一蘭 (尖沙咀)","日本菜, 亞洲菜","$$ - $$$","249 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8388814-Reviews-Ichiran_Tsim_Sha_Tsui-Hong_Kong.html#REVIEWS","“必試”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8388814-r722519751-Ichiran_Tsim_Sha_Tsui-Hong_Kong.html","“唔錯唔錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8388814-r715238495-Ichiran_Tsim_Sha_Tsui-Hong_Kong.html","正在營業"
"321. 阿拉丁咖喱屋","印度菜, 亞洲菜","$$ - $$$","140 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1116825-Reviews-Aladin_Mess-Hong_Kong.html#REVIEWS","“樓上咖喱屋”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1116825-r702438934-Aladin_Mess-Hong_Kong.html","“好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1116825-r670427881-Aladin_Mess-Hong_Kong.html","正在營業"
"322. 坤記煲仔小菜","中菜, 亞洲菜","$$ - $$$","124 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d801143-Reviews-Kwan_Kee_Chinese_restaurant-Hong_Kong.html#REVIEWS","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d801143-r708035521-Kwan_Kee_Chinese_restaurant-Hong_Kong.html","“出乎意料”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d801143-r669844660-Kwan_Kee_Chinese_restaurant-Hong_Kong.html",""
"323. Wooloomooloo總店","牛排, 歐洲菜","$$$$","662 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1955748-Reviews-Wooloomooloo_Prime_Tsim_Sha_Tsui-Hong_Kong.html#REVIEWS","“夜景一流,浪漫蒂克”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1955748-r723149225-Wooloomooloo_Prime_Tsim_Sha_Tsui-Hong_Kong.html","“美味的沙朗牛排”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1955748-r671640361-Wooloomooloo_Prime_Tsim_Sha_Tsui-Hong_Kong.html",""
"324. 早安越南 (天后)","越南菜, 亞洲菜","$$ - $$$","70 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13343313-Reviews-Chao_Chao_Tin_Hau-Hong_Kong.html#REVIEWS","“方便又就腳嘅越南餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13343313-r718592026-Chao_Chao_Tin_Hau-Hong_Kong.html","“必食生牛河👍🏻”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13343313-r714253795-Chao_Chao_Tin_Hau-Hong_Kong.html",""
"325. Bibo","酒吧, 現代創意菜","$$$$","280 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6528307-Reviews-Bibo-Hong_Kong.html#REVIEWS","“Oyster & white wine are always the...”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6528307-r681604434-Bibo-Hong_Kong.html","“自己抱著太大的期望，然而…”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6528307-r596907998-Bibo-Hong_Kong.html","正在營業"
"326. 一杯屋","日本菜","","51 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8497104-Reviews-Yi_Pai_Ya-Hong_Kong.html#REVIEWS","“好享受的晚餐🤤🤤”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8497104-r723952487-Yi_Pai_Ya-Hong_Kong.html","“高質日本餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8497104-r723938187-Yi_Pai_Ya-Hong_Kong.html",""
"327. Dr. Fern's Gin Parlour","酒吧","$$ - $$$","88 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d12144405-Reviews-Dr_Fern_s_Gin_Parlour-Hong_Kong.html#REVIEWS","“唔係診所 ♥ 置地廣場特色酒吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12144405-r714718895-Dr_Fern_s_Gin_Parlour-Hong_Kong.html","“神秘的隱世酒吧，讓您見識不一樣的烈酒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12144405-r708493445-Dr_Fern_s_Gin_Parlour-Hong_Kong.html","正在營業"
"328. 208 Duecento Otto","意大利菜, 薄餅","$$ - $$$","347 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2356917-Reviews-208_Duecento_Otto-Hong_Kong.html#REVIEWS","“特色牆壁很有趣”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2356917-r696379636-208_Duecento_Otto-Hong_Kong.html","“3人晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2356917-r658500059-208_Duecento_Otto-Hong_Kong.html","正在營業"
"329. 城中鸭子","中菜, 亞洲菜","$$ - $$$","304 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5952764-Reviews-Duck_Victoria-Hong_Kong.html#REVIEWS","“期望太大”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5952764-r719078834-Duck_Victoria-Hong_Kong.html","“城中的片皮鴨”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5952764-r712762834-Duck_Victoria-Hong_Kong.html","正在營業"
"330. Olive, Greek & Middle Eastern","地中海菜, 希臘菜","$$ - $$$","188 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1008528-Reviews-Olive_Greek_Middle_Eastern-Hong_Kong.html#REVIEWS","“地中海”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1008528-r657703557-Olive_Greek_Middle_Eastern-Hong_Kong.html","“半山上的愛琴風情”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1008528-r649587220-Olive_Greek_Middle_Eastern-Hong_Kong.html","正在營業"
